random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate
,,,m,1,3.19727,,0,71,71,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.164635,,0,72,72,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.310115,,0,73,73,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.53824,,0,74,74,42,1,cmp_building_045_dog_013,S4_building_045_dog_013.jpg,0,blank.png,blank.png,dog1760.png,dog1810.png,dog1887.png,dog1907.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.656265,,0,75,75,23,1,cmp_mountain_009_horse _001,S2_mountain_009_horse _001.jpg,0,blank.png,blank.png,horse1643.png,horse1105.png,horse1725.png,horse1447.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.439095,,0,76,76,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.840365,,0,77,77,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,2.17824,,0,78,78,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.64376,,0,79,79,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.21446,,0,80,80,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.233145,,0,81,81,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.762305,,0,82,82,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,0.964355,,0,83,83,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,1.41377,,0,84,84,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.012935,,0,85,85,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.493115,,0,86,86,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,0,1.143,,0,87,87,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.708985,,0,88,88,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.38163,,0,89,89,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.26187,,0,90,90,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.34519,,0,91,91,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.34715,,0,92,92,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.359685,,0,93,93,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.635475,,0,94,94,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.97317,,0,95,95,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.478575,,0,96,96,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.348995,,0,97,97,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.127585,,0,98,98,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.23231,,0,99,99,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.543035,,0,100,100,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.27813,,0,101,101,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.732205,,0,102,102,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,4.2602,,0,103,103,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.710855,,0,104,104,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,5.37239,,0,105,105,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.822165,,0,106,106,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,0.82851,,0,107,107,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.045475,,0,108,108,63,1,cmp_building_041_dog_009,S4_building_041_dog_009.jpg,1,dog583.png,dog583.png,dog301.png,dog446.png,dog447.png,dog461.png,dog475.png,dog541.png,dog562.png,blank.png,0,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.61572,,0,109,109,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,4.06439,,0,110,110,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.1124,,0,111,111,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
