random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
,,,v,0,,0,73,73,24,1,cmp_mountain_006_bear_002,S2_mountain_006_bear_002.jpg,1,bear688.png,bear688.png,bear4.png,bear71.png,bear72.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.323865
,,,m,1,,0,74,74,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.86516
,,,v,1,,0,75,75,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.99122
,,,v,0,,0,76,76,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.35471
,,,m,1,,0,77,77,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.239195
,,,m,0,,0,78,78,22,1,cmp_shelves_002_fruits_001,S2_shelves_002_fruits_001.jpg,0,blank.png,blank.png,stm_shelves_001_fruits_001_012.png,stm_shelves_001_fruits_001_010.png,stm_shelves_001_fruits_001_009.png,stm_shelves_001_fruits_001_013.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.351525
,,,v,1,,0,79,79,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.63887
,,,m,1,,0,80,80,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.774435
,,,v,1,,0,81,81,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.25036
,,,v,0,,0,82,82,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.986885
,,,v,0,,0,83,83,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,3.286575
,,,v,1,,0,84,84,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.082885
,,,v,1,,0,85,85,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.03363
,,,m,1,,0,86,86,68,1,cmp_building_010_cat_002,S4_building_010_cat_002.jpg,1,cat105.png,cat105.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,3.061015
,,,v,1,,0,87,87,90,1,cmp_building_032_cat_011,S4_building_032_cat_011.jpg,0,blank.png,blank.png,cat206.png,cat219.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.08323
,,,v,0,,0,88,88,56,1,cmp_shelves_027_vase_003,S4_shelves_027_vase_003.jpg,1,vase549.png,vase549.png,vase127.png,vase136.png,vase162.png,vase330.png,vase602.png,vase640.png,vase654.png,blank.png,1,4,8,8,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.470225
,,,v,1,,0,89,89,23,1,cmp_mountain_009_horse _001,S2_mountain_009_horse _001.jpg,0,blank.png,blank.png,horse1643.png,horse1105.png,horse1725.png,horse1447.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.773635
,,,v,1,,0,90,90,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.4008
,,,v,1,,0,91,91,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.973225
,,,v,1,,0,92,92,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.70249
,,,v,0,,0,93,93,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.058615
,,,v,1,,0,94,94,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.61122
,,,v,1,,0,95,95,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.23882
,,,m,0,,0,96,96,51,1,cmp_shelves_023_teddybear_004,S4_shelves_023_teddybear_004.jpg,0,blank.png,blank.png,teddy bear487.png,teddy bear517.png,teddy bear521.png,teddy bear555.png,teddy bear637.png,teddy bear762.png,teddy bear725.png,teddy bear755.png,1,4,8,8,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.243445
,,,v,0,,0,97,97,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.36833
,,,m,1,,0,98,98,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.417565
,,,v,1,,0,99,99,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.078885
,,,v,1,,0,100,100,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.743925
,,,v,1,,0,101,101,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.33783
,,,v,0,,0,102,102,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.6332
,,,v,0,,0,103,103,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.596765
,,,m,1,,0,104,104,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.891095
,,,m,1,,0,105,105,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.65597
,,,v,1,,0,106,106,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.67227
,,,v,1,,0,107,107,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,2.822645
,,,v,1,,0,108,108,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.40297
,,,m,1,,0,109,109,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.10727
,,,v,1,,0,110,110,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,0.84941
,,,v,0,,0,111,111,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,900012,001,22,Male,DC,2020-04-10_15h53.52.498,vismem_search_builder_pavlovia,2020.1.2,Win32,60,1.97049
