random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
,,,v,1,,0,71,71,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.856
,,,v,1,,0,72,72,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.479
,,,v,1,,0,73,73,51,1,cmp_shelves_023_teddybear_004,S4_shelves_023_teddybear_004.jpg,0,blank.png,blank.png,teddy bear487.png,teddy bear517.png,teddy bear521.png,teddy bear555.png,teddy bear637.png,teddy bear762.png,teddy bear725.png,teddy bear755.png,1,4,8,8,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.887
,,,m,0,,0,74,74,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.629
,,,m,1,,0,75,75,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.488
,,,m,1,,0,76,76,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.687
,,,v,1,,0,77,77,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.876
,,,v,1,,0,78,78,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.877
,,,v,0,,0,79,79,18,1,cmp_building_052_bird_008,S2_building_052_bird_008.jpg,1,bird936.png,bird936.png,bird927.png,bird935.png,bird938.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.202
,,,v,0,,0,80,80,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.595
,,,m,0,,0,81,81,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.596
,,,v,1,,0,82,82,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.638
,,,v,1,,0,83,83,42,1,cmp_building_045_dog_013,S4_building_045_dog_013.jpg,0,blank.png,blank.png,dog1760.png,dog1810.png,dog1887.png,dog1907.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.929
,,,v,0,,0,84,84,16,1,cmp_building_002_cat_001,S2_building_002_cat_001.jpg,1,stm_building_002_cat_001_012.png,stm_building_002_cat_001_012.png,stm_building_002_cat_001_005.png,stm_building_002_cat_001_007.png,stm_building_002_cat_001_003.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.433
,,,v,1,,0,85,85,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.067
,,,v,1,,0,86,86,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.27
,,,m,0,,0,87,87,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.297
,,,v,1,,0,88,88,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.61
,,,m,1,,0,89,89,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.755
,,,v,1,,0,90,90,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.403
,,,m,0,,0,91,91,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.649
,,,v,1,,0,92,92,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.932
,,,v,1,,0,93,93,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.697
,,,,0,,0,94,94,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,
,,,v,1,,0,95,95,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.132
,,,m,1,,0,96,96,56,1,cmp_shelves_027_vase_003,S4_shelves_027_vase_003.jpg,1,vase549.png,vase549.png,vase127.png,vase136.png,vase162.png,vase330.png,vase602.png,vase640.png,vase654.png,blank.png,1,4,8,8,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.979
,,,v,1,,0,97,97,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.447
,,,v,0,,0,98,98,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.522
,,,v,1,,0,99,99,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.197
,,,v,0,,0,100,100,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.749
,,,v,0,,0,101,101,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.235
,,,m,1,,0,102,102,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.417
,,,,0,,0,103,103,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,
,,,v,0,,0,104,104,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.069
,,,v,1,,0,105,105,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.702
,,,v,0,,0,106,106,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.514
,,,v,1,,0,107,107,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.762
,,,v,1,,0,108,108,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.994
,,,m,1,,0,109,109,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.44
,,,m,1,,0,110,110,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.547
,,,m,0,,0,111,111,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.382
