random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,v,1,1.3223,,0,70,70,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,4.23995,,0,71,71,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.403045,,0,72,72,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,3.72667,,0,73,73,63,1,cmp_building_041_dog_009,S4_building_041_dog_009.jpg,1,dog583.png,dog583.png,dog301.png,dog446.png,dog447.png,dog461.png,dog475.png,dog541.png,dog562.png,blank.png,0,4,8,8,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.790345,,0,74,74,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.14112,,0,75,75,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.795035,,0,76,76,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.52171,,0,77,77,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.845785,,0,78,78,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.47266,,0,79,79,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.009505,,0,80,80,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,4.009035,,0,81,81,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.366045,,0,82,82,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.090075,,0,83,83,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.763035,,0,84,84,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,3.416755,,0,85,85,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.722885,,0,86,86,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.73416,,0,87,87,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.426975,,0,88,88,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.229945,,0,89,89,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.664065,,0,90,90,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.209155,,0,91,91,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
