random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_end.keys,key_resp_end.rt
,,,,,m,1,,0,73,73,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.055685,,
,,,,,v,1,,0,74,74,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.87151,,
,,,,,m,1,,0,75,75,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.09224,,
,,,,,v,0,,0,76,76,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.38594,,
,,,,,v,1,,0,77,77,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.597515,,
,,,,,v,1,,0,78,78,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.601185,,
,,,,,m,0,,0,79,79,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.14368,,
,,,,,m,0,,0,80,80,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.64917,,
,,,,,m,1,,0,81,81,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.921735,,
,,,,,m,0,,0,82,82,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.229365,,
,,,,,m,1,,0,83,83,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.04035,,
,,,,,v,1,,0,84,84,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.58792,,
,,,,,v,1,,0,85,85,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.77273,,
,,,,,m,1,,0,86,86,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.250655,,
,,,,,m,0,,0,87,87,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.16161,,
,,,,,m,0,,0,88,88,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.561615,,
,,,,,v,1,,0,89,89,37,1,cmp_shelves_037_book_010,S4_shelves_037_book_010.jpg,0,blank.png,blank.png,book817.png,book1001.png,book344.png,book319.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.847135,,
,,,,,v,1,,0,90,90,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.048195,,
,,,,,v,0,,0,91,91,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.26601,,
,,,,,m,0,,0,92,92,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.973755,,
,,,,,m,1,,0,93,93,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.829955,,
,,,,,m,1,,0,94,94,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.97687,,
,,,,,m,1,,0,95,95,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.788515,,
,,,,,v,1,,0,96,96,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.38497,,
,,,,,m,1,,0,97,97,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.52366,,
,,,,,v,1,,0,98,98,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.618295,,
,,,,,m,0,,0,99,99,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.10515,,
,,,,,m,1,,0,100,100,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.128665,,
,,,,,v,1,,0,101,101,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.477335,,
,,,,,v,0,,0,102,102,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.983925,,
,,,,,m,0,,0,103,103,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.21428,,
,,,,,m,1,,0,104,104,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.089845,,
,,,,,v,1,,0,105,105,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.177015,,
,,,,,v,1,,0,106,106,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.660345,,
,,,,,m,0,,0,107,107,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.41982,,
,,,,,m,0,,0,108,108,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.84407,,
,,,,,m,1,,0,109,109,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.91709,,
,,,,,v,1,,0,110,110,104,1,cmp_shelves_040_book_013,S8_shelves_040_book_013.jpg,0,blank.png,blank.png,book477.png,book786.png,book915.png,book921.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.346805,,
,,,,,v,0,,0,111,111,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.878695,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777540,23,2020-08-05_09h36.53.913,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,x,108.178395
