random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_end.keys,key_resp_end.rt
,,,,,m,0,,0,73,73,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.5518,,
,,,,,m,0,,0,74,74,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.456195,,
,,,,,v,1,,0,75,75,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.5956,,
,,,,,v,1,,0,76,76,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.81175,,
,,,,,v,1,,0,77,77,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.51643,,
,,,,,v,1,,0,78,78,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.577325,,
,,,,,m,0,,0,79,79,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.162275,,
,,,,,v,0,,0,80,80,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.684775,,
,,,,,m,1,,0,81,81,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.520925,,
,,,,,v,0,,0,82,82,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.971105,,
,,,,,m,1,,0,83,83,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.07386,,
,,,,,v,0,,0,84,84,81,1,cmp_shelves_053_toys_012,S4_shelves_053_toys_012.jpg,1,motorcycle509.png,motorcycle509.png,airplane136.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.64804,,
,,,,,v,1,,0,85,85,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.731665,,
,,,,,v,1,,0,86,86,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.01867,,
,,,,,v,1,,0,87,87,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.958105,,
,,,,,m,1,,0,88,88,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.944765,,
,,,,,v,1,,0,89,89,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.67647,,
,,,,,m,1,,0,90,90,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.53925,,
,,,,,v,1,,0,91,91,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.021245,,
,,,,,v,1,,0,92,92,104,1,cmp_shelves_040_book_013,S8_shelves_040_book_013.jpg,0,blank.png,blank.png,book477.png,book786.png,book915.png,book921.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.42418,,
,,,,,v,1,,0,93,93,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.682325,,
,,,,,m,1,,0,94,94,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,5.071905,,
,,,,,v,1,,0,95,95,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.39266,,
,,,,,m,0,,0,96,96,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.57426,,
,,,,,v,0,,0,97,97,101,1,cmp_building_051_bird_007,S8_building_051_bird_007.jpg,1,bird596.png,bird596.png,bird663.png,bird540.png,bird661.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.711215,,
,,,,,v,0,,0,98,98,63,1,cmp_building_041_dog_009,S4_building_041_dog_009.jpg,1,dog583.png,dog583.png,dog301.png,dog446.png,dog447.png,dog461.png,dog475.png,dog541.png,dog562.png,blank.png,0,4,8,8,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.509585,,
,,,,,m,1,,0,99,99,16,1,cmp_building_002_cat_001,S2_building_002_cat_001.jpg,1,stm_building_002_cat_001_012.png,stm_building_002_cat_001_012.png,stm_building_002_cat_001_005.png,stm_building_002_cat_001_007.png,stm_building_002_cat_001_003.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.626235,,
,,,,,v,1,,0,100,100,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.54865,,
,,,,,v,1,,0,101,101,42,1,cmp_building_045_dog_013,S4_building_045_dog_013.jpg,0,blank.png,blank.png,dog1760.png,dog1810.png,dog1887.png,dog1907.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.53342,,
,,,,,v,0,,0,102,102,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.445125,,
,,,,,v,1,,0,103,103,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.18068,,
,,,,,m,1,,0,104,104,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.44323,,
,,,,,m,1,,0,105,105,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.86211,,
,,,,,m,1,,0,106,106,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.6553,,
,,,,,v,0,,0,107,107,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.036345,,
,,,,,v,1,,0,108,108,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.51037,,
,,,,,v,1,,0,109,109,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.67755,,
,,,,,v,1,,0,110,110,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.59429,,
,,,,,v,0,,0,111,111,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.27368,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,x,133.118505
