random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,v,1,3.86989,,0,67,67,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.69122,,0,68,68,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.50222,,0,69,69,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.21061,,0,70,70,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.081995,,0,71,71,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.127155,,0,72,72,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,3.495065,,0,73,73,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.689605,,0,74,74,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.267055,,0,75,75,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.669025,,0,76,76,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.65409,,0,77,77,81,1,cmp_shelves_053_toys_012,S4_shelves_053_toys_012.jpg,1,motorcycle509.png,motorcycle509.png,airplane136.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.990585,,0,78,78,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,4.253755,,0,79,79,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.82578,,0,80,80,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.99257,,0,81,81,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,3.82683,,0,82,82,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
