random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,v,0,3.278,,0,99,99,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.93745,,0,100,100,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,3.911825,,0,101,101,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.69369,,0,102,102,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,3.287035,,0,103,103,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.51832,,0,104,104,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.006465,,0,105,105,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.327785,,0,106,106,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.775445,,0,107,107,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.585855,,0,108,108,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.19086,,0,109,109,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.001345,,0,110,110,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.55768,,0,111,111,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,x,19.89953
