random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_end.keys,key_resp_end.rt
,,,,,v,0,,0,72,72,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.623445,,
,,,,,m,1,,0,73,73,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.120895,,
,,,,,m,1,,0,74,74,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.96028,,
,,,,,v,1,,0,75,75,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.46191,,
,,,,,v,0,,0,76,76,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.37884,,
,,,,,v,0,,0,77,77,101,1,cmp_building_051_bird_007,S8_building_051_bird_007.jpg,1,bird596.png,bird596.png,bird663.png,bird540.png,bird661.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.03033,,
,,,,,m,1,,0,78,78,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.261195,,
,,,,,v,1,,0,79,79,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.025225,,
,,,,,v,1,,0,80,80,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.855945,,
,,,,,v,1,,0,81,81,90,1,cmp_building_032_cat_011,S4_building_032_cat_011.jpg,0,blank.png,blank.png,cat206.png,cat219.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.32867,,
,,,,,v,1,,0,82,82,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.27812,,
,,,,,m,1,,0,83,83,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.04229,,
,,,,,v,1,,0,84,84,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.262755,,
,,,,,v,1,,0,85,85,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.998005,,
,,,,,m,0,,0,86,86,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.04836,,
,,,,,m,1,,0,87,87,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.493675,,
,,,,,m,1,,0,88,88,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.91204,,
,,,,,v,1,,0,89,89,42,1,cmp_building_045_dog_013,S4_building_045_dog_013.jpg,0,blank.png,blank.png,dog1760.png,dog1810.png,dog1887.png,dog1907.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.09538,,
,,,,,m,1,,0,90,90,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.663585,,
,,,,,m,0,,0,91,91,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.769245,,
,,,,,v,0,,0,92,92,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.15527,,
,,,,,m,1,,0,93,93,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.247475,,
,,,,,v,0,,0,94,94,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.336535,,
,,,,,v,1,,0,95,95,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.72792,,
,,,,,m,0,,0,96,96,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.80861,,
,,,,,v,1,,0,97,97,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.1039,,
,,,,,v,1,,0,98,98,104,1,cmp_shelves_040_book_013,S8_shelves_040_book_013.jpg,0,blank.png,blank.png,book477.png,book786.png,book915.png,book921.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.592255,,
,,,,,v,1,,0,99,99,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.534965,,
,,,,,v,1,,0,100,100,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.20891,,
,,,,,v,1,,0,101,101,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.83687,,
,,,,,v,1,,0,102,102,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.75767,,
,,,,,m,1,,0,103,103,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.23455,,
,,,,,v,1,,0,104,104,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.89589,,
,,,,,v,0,,0,105,105,16,1,cmp_building_002_cat_001,S2_building_002_cat_001.jpg,1,stm_building_002_cat_001_012.png,stm_building_002_cat_001_012.png,stm_building_002_cat_001_005.png,stm_building_002_cat_001_007.png,stm_building_002_cat_001_003.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.91213,,
,,,,,m,1,,0,106,106,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.67792,,
,,,,,m,1,,0,107,107,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.929845,,
,,,,,v,1,,0,108,108,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.713625,,
,,,,,v,1,,0,109,109,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.568785,,
,,,,,v,0,,0,110,110,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.56381,,
,,,,,v,1,,0,111,111,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.34292,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,x,99.013595
